"clave_institucion","clave_producto_hipotecario","producto_hipotecario","clave"
"040143","311004","Hipoteca Compra Vivienda Nueva","040143311004"
"040143","311005","Hipoteca Compra Vivienda Usada","040143311005"
"040143","311006","Hipoteca Sustitucion De Pasivos","040143311006"
"040143","311007","Hipoteca De Liquidez","040143311007"
"040143","40143","Mejora Tu Hogar de Infonavit ","04014340143"
"040144","0","No aplica","0401440"
"040150","150001","Crédito en Pesos Fijos para Adquisición de Vivienda","040150150001"
"040150","150002","Casas JAVER-HCM","040150150002"
"040150","150003","Asalariados PLUS","040150150003"
"040150","150040","UDIS TRADICIONAL","040150150040"
"040150","150041","UDIS APOYO INFONAVIT","040150150041"
"040150","150042","Cofinavit UDIS","040150150042"
"040150","150043","Cofinanciamiento FOVISSSTE ALIA2","040150150043"
"040150","150044","PESOS TRADICIONAL","040150150044"
"040150","150045","Cofinanciamiento FOVISSSTE RESPALDA2","040150150045"
"040150","150046","Cofinavit Pesos","040150150046"
"040150","150047","Pesos Apoyo INFONAVIT","040150150047"
"040150","150048","Liquidez","040150150048"
"040150","150049","Adquisición de vivienda nueva en los cojuntos financiados por BIM","040150150049"
"040150","150050","Tu Casa BIM","040150150050"
"040152","1521","Mejoravit","0401521521"
"040152","1522","Mejora tu casa","0401521522"
"040156","11520","Crédito Hipotecario Exempleados","04015611520"
"040161","0","No aplica","0401610"
"040163","0","No aplica","0401630"
"040300","0","No aplica","0403000"
"040301","0","No aplica","0403010"
"040302","0","No aplica","0403020"
"040303","0","No aplica","0403030"
"040304","0","No aplica","0403040"
"040306","2337","Pago + Bajo (Adquisición)","0403062337"
"040306","2338","Hipoteca Light","0403062338"
"040306","2339","Hipoteca Light Cofinavit","0403062339"
"040306","2340","Hipoteca 10x1000 Adquisición Pagos Congelados Seguro Mensual","0403062340"
"040306","2341","Hipoteca 10X1000 Adquisicion con Apoyo INFONAVIT Pagos Congelados Seguro Mensual","0403062341"
"040306","2342","Hipoteca 10 x1000 Cofinavit Seguro Mensual","0403062342"
"040306","2343","Hipoteca 10x1000 Sustitución Seguro Mensual","0403062343"
"040306","2344","Hipoteca 10x1000 Liquidez Seguro MensuaL","0403062344"
"040306","2345","Pago + Bajo (Sustitución de Pasivos)","0403062345"
"040306","2346","Pago + Bajo (Remodelación)","0403062346"
"040306","2347","Hipoteca 10 x 1000 INFONAVIT","0403062347"
"040306","2348","Hipoteca 10 x 1000 COFINAVIT","0403062348"
"040306","2349","Hipoteca Light Apoyo INFONAVIT","0403062349"
"040306","2350","Hipoteca Light  Apoyo INFONAVIT Seguro Mensual","0403062350"
"040306","2351","Hipoteca Light Cofinanciamiento Seguro Mensual","0403062351"
"040306","2352","Hipoteca 10 x1000","0403062352"
"040306","2357","Hipoteca 10x1000 Adquisición Pagos Crecientes Seguro Mensual","0403062357"
"040306","2360","Hipoteca 10x1000 Sustitución","0403062360"
"040306","2361","Hipoteca 10x1000 Sustitución Pagos Crecientes Seguro Financiado","0403062361"
"040306","2362","Hipoteca 10x1000Sustitución Pagos Crecientes Seguro Mensual","0403062362"
"040306","2363","Hipoteca 10X1000 Terminación de obra y remodelación","0403062363"
"040306","2364","Hipoteca Light Terminación de obra y  remodelación","0403062364"
"040306","2365","Hipoteca 10X1000 Terminación de obra, Remodelación Seguro Mensual","0403062365"
"040306","2366","Hipoteca Light Terminación de obra, Remodelación Seguro Mensual","0403062366"
"040306","2367","Hipoteca 10 x 1000 Liquidez","0403062367"
"040306","2368","Hipoteca Light Liquidez","0403062368"
"040306","2370","Hipoteca Light Liquidez Seguro Mensual","0403062370"
"040306","2373","Porción ""B"" Hipoteca Light Cofinavit","0403062373"
"040306","2374","Porción ""B"" Hipoteca 10X1000 Cofinavit","0403062374"
"040306","2375","Hipoteca 10X1000 FOVISSSTE","0403062375"
"040306","2376","Hipoteca 10X1000 FOVISSSTE Seguro mensual","0403062376"
"040306","2377","Hipoteca 10x1000 FOVISSSTE Pagos Crecientes Seguro Financiado","0403062377"
"040306","2378","Hipoteca Light FOVISSSTE Seguro mensual","0403062378"
"040306","2379","Adquisición de Terreno","0403062379"
"040306","2380","Adquisición de Terreno PU","0403062380"
"040306","2381","Liquidez","0403062381"
"040306","2382","Liquidez PU","0403062382"
"040306","2396","Hipoteca Santander Premier. Adquisición. Pagos Programados","0403062396"
"040306","2397","Hipoteca Santander Premier. Adquisición con Apoyo INFONAVIT. Pagos Programados","0403062397"
"040306","2398","Hipoteca Santander Premier. COFINAVIT. Pagos Programados","0403062398"
"040306","2399","Hipoteca Santander Premier. FOVISSSTE. Pagos Programados","0403062399"
"040306","2400","Hipoteca Santander Premier. Sustitución. Pagos Programados","0403062400"
"040306","2401","Hipoteca Santander Premier. Liquidez. Pagos Programados","0403062401"
"040306","2402","Hipoteca Santander Premier Seguro Mensual. Adquisición. Pagos Programados","0403062402"
"040306","2403","Hipoteca Santander Premier Seguro Mensual. Adquisición con Apoyo INFONAVIT. Pagos Programados","0403062403"
"040306","2404","Hipoteca Santander Premier Seguro Mensual. COFINAVIT. Pagos Programados","0403062404"
"040306","2405","Hipoteca Santander Premier Seguro Mensual. FOVISSSTE. Pagos Programados","0403062405"
"040306","2406","Hipoteca Santander Premier Seguro Mensual. Sustitución. Pagos Programados","0403062406"
"040306","2407","Hipoteca Santander Premier Seguro Mensual. Liquidez. Pagos Programados","0403062407"
"040306","2408","Porción ""B"" Hipoteca Santander Premier. COFINAVIT.","0403062408"
"040306","2420","Hipoteca Santander Premier. Adquisición. Pagos Congelados","0403062420"
"040306","2421","Hipoteca Santander Premier. COFINAVIT. Pagos Congelados","0403062421"
"040306","2422","Hipoteca Santander Premier. FOVISSSTE. Pagos Congelados","0403062422"
"040306","2423","Hipoteca Santander Premier. Sustitución. Pagos Congelados","0403062423"
"040306","2424","Hipoteca Santander Premier. Liquidez. Pagos Congelados","0403062424"
"040306","2425","Hipoteca Santander Premier Seguro Mensual. Adquisición. Pagos Congelados","0403062425"
"040306","2426","Hipoteca Santander Premier Seguro Mensual. COFINAVIT. Pagos Congelados","0403062426"
"040306","2427","Hipoteca Santander Premier Seguro Mensual. FOVISSSTE. Pagos Congelados","0403062427"
"040306","2428","Hipoteca Santander Premier Seguro Mensual. Sustitución. Pagos Congelados","0403062428"
"040306","2429","Hipoteca Santander Premier Seguro Mensual. Liquidez. Pagos Congelados","0403062429"
"040306","2431","Hipoteca Santander Premier. Adquisición con Apoyo INFONAVIT. Pagos Congelados","0403062431"
"040306","2432","Hipoteca Santander Premier Seguro Mensual. Adquisición con Apoyo INFONAVIT. Pagos Congelados","0403062432"
"040306","2469","Hipoteca Inteligente. Adquisición","0403062469"
"040306","2470","Hipoteca Inteligente. Adquisición con Apoyo INFONAVIT","0403062470"
"040306","2471","Hipoteca Inteligente. COFINAVIT","0403062471"
"040306","2472","Hipoteca Inteligente. FOVISSSTE","0403062472"
"040306","2473","Hipoteca Inteligente. Sustitución","0403062473"
"040306","2474","Hipoteca Inteligente. Terminación de Obra y Remodelación","0403062474"
"040306","2475","Hipoteca Inteligente. Liquidez","0403062475"
"040306","2476","Hipoteca Inteligente Seguro Mensual. Aquisición","0403062476"
"040306","2477","Hipoteca Inteligente Seguro Mensual. Adquisición con Apoyo INFONAVIT","0403062477"
"040306","2478","Hipoteca Inteligente Seguro Mensual. COFINAVIT","0403062478"
"040306","2479","Hipoteca Inteligente Seguro Mensual. FOVISSSTE","0403062479"
"040306","2480","Hipoteca Inteligente Seguro Mensual. Sustitución","0403062480"
"040306","2481","Hipoteca Inteligente Seguro Mensual. Terminación de Obra y Remodelación","0403062481"
"040306","2482","Hipoteca Inteligente Seguro Mensual. Liquidez","0403062482"
"040306","2483","Porción ""B"" Hipoteca Inteligente. COFINAVIT","0403062483"
"040306","2484","Hipoteca NG. Adquisición","0403062484"
"040306","2485","Hipoteca NG. Adquisición con Apoyo INFONAVIT","0403062485"
"040306","2486","Hipoteca NG. COFINAVIT","0403062486"
"040306","2487","Hipoteca NG. FOVISSSTE","0403062487"
"040306","2488","Hipoteca NG. Sustitución","0403062488"
"040306","2489","Hipoteca NG. Terminación de Obra y Remodelación","0403062489"
"040306","2490","Hipoteca NG. Liquidez","0403062490"
"040306","2491","Hipoteca NG Seguro Mensual. Aquisición","0403062491"
"040306","2492","Hipoteca NG Seguro Mensual. Adquisición con Apoyo INFONAVIT","0403062492"
"040306","2493","Hipoteca NG Seguro Mensual. COFINAVIT","0403062493"
"040306","2494","Hipoteca NG Seguro Mensual. FOVISSSTE","0403062494"
"040306","2495","Hipoteca NG Seguro Mensual. Sustitución","0403062495"
"040306","2496","Hipoteca NG Seguro Mensual. Terminación de Obra y Remodelación","0403062496"
"040306","2497","Hipoteca NG Seguro Mensual. Liquidez","0403062497"
"040306","2498","Porción ""B"" Hipoteca NG. COFINAVIT","0403062498"
"040307","0","No aplica","0403070"
"040307","04030701","Infonavit Total","04030704030701"
"040307","13001","Hipoteca 10X1000 Adquisición  con Apoyo INFONAVIT Pagos Congelados Seguro Financiado","04030713001"
"040307","13002","Hipoteca 10X1000 Adquisición con Apoyo INFONAVIT Pagos Congelados Seguro Mensual","04030713002"
"040307","13003","Hipoteca 10x1000 Adquisición con Apoyo INFONAVIT Pagos Crecientes Seguro Financiado","04030713003"
"040307","13004","Hipoteca 10x1000 Adquisición con Apoyo infonavit Pagos Crecientes Seguro Mensual","04030713004"
"040307","13005","Hipoteca 10X1000 Adquisición de Terreno + Construcción Pagos Congelados Seguro Mensual","04030713005"
"040307","13006","Hipoteca 10X1000 Adquisición Pagos Congelados Seguro Financiado","04030713006"
"040307","13007","Hipoteca 10X1000 Adquisición Pagos Congelados Seguro Mensual","04030713007"
"040307","13008","Hipoteca 10x1000 Adquisición Pagos Crecientes Seguro Financiado","04030713008"
"040307","13009","Hipoteca 10x1000 Adquisición Pagos Crecientes Seguro Mensual","04030713009"
"040307","13010","Hipoteca 10X1000 COFINAVIT Pagos Congelados Seguro Financiado","04030713010"
"040307","13011","Hipoteca 10x1000 COFINAVIT Pagos Crecientes Seguro Financiado","04030713011"
"040307","13012","Hipoteca 10x1000 COFINAVIT Pagos Crecientes Seguro Mensual","04030713012"
"040307","13013","Hipoteca 10X1000 Construcción en terreno Propio Pagos Congelados Seguro Mensual","04030713013"
"040307","13014","Hipoteca 10X1000 Liquidez Pagos Congelados Seguro Financiado","04030713014"
"040307","13015","Hipoteca 10X1000 Liquidez Pagos Congelados Seguro Mensual","04030713015"
"040307","13016","Hipoteca 10x1000 Liquidez Pagos Crecientes Seguro Financiado","04030713016"
"040307","13017","Hipoteca 10x1000 Liquidez Pagos Crecientes Seguro Mensual","04030713017"
"040307","13018","Hipoteca 10X1000 Mejora de Condiciones Pagos Congelados Seguro Financiado","04030713018"
"040307","13019","Hipoteca 10X1000 Mejora de Condiciones Pagos Congelados Seguro Mensual","04030713019"
"040307","13020","Hipoteca 10x1000 Mejora de Condiciones Pagos Crecientes Seguro Financiado","04030713020"
"040307","13021","Hipoteca 10x1000 Mejora de Condiciones Pagos Crecientes Seguro Mensual","04030713021"
"040307","13022","Hipoteca 10X1000 Remodelación y ampliación Pagos Congelados Seguro Financiado","04030713022"
"040307","13023","Hipoteca 10X1000 Remodelación y ampliación Pagos Congelados Seguro Mensual","04030713023"
"040307","13024","Hipoteca 10x1000 Remodelación y ampliación Pagos Crecientes Seguro Financiado","04030713024"
"040307","13025","Hipoteca 10x1000 Remodelación y ampliación Pagos Crecientes Seguro Mensual","04030713025"
"040307","13026","Hipoteca 10X1000 Sustitución Pagos Congelados Seguro Financiado","04030713026"
"040307","13027","Hipoteca 10X1000 Sustitución Pagos Congelados Seguro Mensual","04030713027"
"040307","13028","Hipoteca 10x1000 Sustitución Pagos Crecientes Seguro Financiado","04030713028"
"040307","13029","Hipoteca 10x1000 Sustitución Pagos Crecientes Seguro Mensual","04030713029"
"040307","13030","Hipoteca 10X1000 Terminación de Obra Pagos Congelados Seguro Financiado","04030713030"
"040307","13031","Hipoteca 10X1000 Terminación de Obra Pagos Congelados Seguro Mensual","04030713031"
"040307","13032","Hipoteca 10x1000 Terminación de Obra Pagos Crecientes Seguro Financiado","04030713032"
"040307","13033","Hipoteca 10x1000 Terminación de Obra Pagos Crecientes Seguro Mensual","04030713033"
"040307","13034","Hipoteca Inteligente Santander  Sustitución Pagos Variables Seguro Financiado","04030713034"
"040307","13035","Hipoteca Inteligente Santander Adquisición con Apoyo INFONAVIT Pagos Variables Seguro Financiado","04030713035"
"040307","13036","Hipoteca Inteligente Santander Adquisición con Apoyo INFONAVIT Pagos Variables Seguro Mensual","04030713036"
"040307","13037","Hipoteca Inteligente Santander Adquisición de terreno + Construcción Pagos Variables Seguro Mensual","04030713037"
"040307","13038","Hipoteca Inteligente Santander Adquisición Pagos Variables Seguro Financiado","04030713038"
"040307","13039","Hipoteca Inteligente Santander Adquisición Pagos Variables Seguro Mensual","04030713039"
"040307","13040","Hipoteca Inteligente Santander COFINAVIT Pagos Variables Seguro Financiado","04030713040"
"040307","13041","Hipoteca Inteligente Santander COFINAVIT Pagos Variables Seguro Mensual","04030713041"
"040307","13042","Hipoteca Inteligente Santander Construcción en terreno propio Pagos Variables Seguro Mensual","04030713042"
"040307","13043","Hipoteca Inteligente Santander Liquidez Pagos Variables Seguro Financiado","04030713043"
"040307","13044","Hipoteca Inteligente Santander liquidez Pagos Variables Seguro Mensual","04030713044"
"040307","13045","Hipoteca Inteligente Santander Mejora de Condiciones Pagos Variables Seguro Financiado","04030713045"
"040307","13046","Hipoteca Inteligente Santander Mejora de Condiciones Pagos Variables Seguro Mensual","04030713046"
"040307","13047","Hipoteca Inteligente Santander Remodelación y ampliación Pagos Variables Seguro Financiado","04030713047"
"040307","13048","Hipoteca Inteligente Santander Remodelación y ampliación Pagos Variables Seguro Mensual","04030713048"
"040307","13049","Hipoteca Inteligente Santander sustitución Pagos Variables Seguro Mensual","04030713049"
"040307","13050","Hipoteca Inteligente Santander Terminación de Obra Pagos Variables Seguro Financiado","04030713050"
"040307","13051","Hipoteca Inteligente Santander Terminación de Obra Pagos Variables Seguro Mensual","04030713051"
"040307","13052","Hipoteca Santander Premier  Liquidez Pagos Crecientes Seguro Mensual","04030713052"
"040307","13053","Hipoteca Santander Premier Adquisición con Apoyo INFONAVIT  Pagos Crecientes Seguro Mensual","04030713053"
"040307","13054","Hipoteca Santander Premier Adquisición con Apoyo INFONAVIT Pagos Congelados Seguro Financiado","04030713054"
"040307","13055","Hipoteca Santander Premier Adquisición con Apoyo INFONAVIT Pagos Congelados Seguro Mensual","04030713055"
"040307","13056","Hipoteca Santander Premier Adquisición con Apoyo INFONAVIT Pagos Crecientes Seguro Financiado","04030713056"
"040307","13057","Hipoteca Santander Premier Adquisición de Terreno + Construcción Pagos Congelados Seguro Mensual","04030713057"
"040307","13058","Hipoteca Santander Premier Adquisición Pagos Congelados Seguro Financiado","04030713058"
"040307","13059","Hipoteca Santander Premier Adquisición Pagos Congelados Seguro Mensual","04030713059"
"040307","13060","Hipoteca Santander Premier Adquisición Pagos Crecientes Seguro Financiado","04030713060"
"040307","13061","Hipoteca Santander Premier Adquisición Pagos Crecientes Seguro Mensual","04030713061"
"040307","13062","Hipoteca Santander Premier COFINAVIT  Pagos Crecientes Seguro Mensual","04030713062"
"040307","13063","Hipoteca Santander Premier COFINAVIT Pagos Congelados Seguro Financiado","04030713063"
"040307","13064","Hipoteca Santander Premier COFINAVIT Pagos Congelados Seguro Mensual","04030713064"
"040307","13065","Hipoteca Santander Premier COFINAVIT Pagos Crecientes Seguro Financiado","04030713065"
"040307","13066","Hipoteca Santander Premier Construcción en terreno propio Pagos Congelados Seguro Mensual","04030713066"
"040307","13067","Hipoteca Santander Premier Liquidez Pagos Congelados Seguro Financiado","04030713067"
"040307","13068","Hipoteca Santander Premier Liquidez Pagos Congelados Seguro Mensual","04030713068"
"040307","13069","Hipoteca Santander Premier Liquidez Pagos Crecientes Seguro Financiado","04030713069"
